id_siswa,nama_siswa,rata_nilai,hadir,sakit,izin,alpha,skor_motivasi,skor_disiplin,status_risiko
2653,Siswa 2653,69,74,8,5,13,45,89,1
2654,Siswa 2654,99,82,8,3,7,68,86,0
2655,Siswa 2655,45,82,7,1,10,88,48,1
2656,Siswa 2656,78,80,2,8,10,87,56,1
2657,Siswa 2657,80,75,8,3,14,89,52,1
2658,Siswa 2658,45,97,0,0,3,100,64,1
2659,Siswa 2659,49,89,4,4,3,52,81,1
2660,Siswa 2660,85,89,1,1,9,99,88,0
2661,Siswa 2661,53,78,5,3,14,96,60,1
2662,Siswa 2662,71,82,8,1,9,67,70,0
2663,Siswa 2663,88,82,4,7,7,91,51,1
2664,Siswa 2664,74,86,6,5,3,89,73,0
2665,Siswa 2665,50,83,5,0,12,62,48,1
2666,Siswa 2666,97,85,5,7,3,88,56,0
2667,Siswa 2667,64,82,4,0,14,94,42,1
2668,Siswa 2668,44,87,4,5,4,51,71,1
2669,Siswa 2669,41,95,1,4,0,58,60,1
2670,Siswa 2670,59,84,4,5,7,60,92,1
2671,Siswa 2671,86,80,3,6,11,85,58,1
2672,Siswa 2672,58,79,8,2,11,74,83,1
2673,Siswa 2673,71,72,6,7,15,53,91,1
2674,Siswa 2674,77,90,0,6,4,45,83,0
2675,Siswa 2675,91,76,4,6,14,59,56,1
2676,Siswa 2676,80,87,8,3,2,100,62,0
2677,Siswa 2677,70,82,5,2,11,95,93,1
2678,Siswa 2678,90,81,5,4,10,100,86,0
2679,Siswa 2679,42,84,1,1,14,45,53,1
2680,Siswa 2680,79,89,0,6,5,58,96,0
2681,Siswa 2681,54,88,5,1,6,92,90,1
2682,Siswa 2682,88,95,5,0,0,96,98,0
2683,Siswa 2683,59,83,5,1,11,70,56,1
2684,Siswa 2684,93,82,7,8,3,96,59,1
2685,Siswa 2685,67,85,2,2,11,97,66,1
2686,Siswa 2686,76,83,3,6,8,51,97,1
2687,Siswa 2687,55,88,1,4,7,48,51,1
2688,Siswa 2688,57,95,0,4,1,100,75,1
2689,Siswa 2689,86,84,1,8,7,62,74,0
2690,Siswa 2690,71,95,2,1,2,62,83,0
2691,Siswa 2691,56,91,6,1,2,74,70,1
2692,Siswa 2692,41,90,0,3,7,77,56,1
2693,Siswa 2693,59,79,8,7,6,86,88,1
2694,Siswa 2694,77,82,7,3,8,98,80,0
2695,Siswa 2695,86,78,7,2,13,47,45,1
2696,Siswa 2696,52,88,0,0,12,99,95,1
2697,Siswa 2697,77,81,1,7,11,57,84,1
2698,Siswa 2698,98,79,6,7,8,49,48,1
2699,Siswa 2699,64,84,5,8,3,60,71,0
2700,Siswa 2700,45,85,3,6,6,86,41,1
2701,Siswa 2701,59,85,1,1,13,67,69,1
2702,Siswa 2702,62,87,8,4,1,54,64,1
2703,Siswa 2703,67,91,0,2,7,62,54,1
2704,Siswa 2704,100,97,2,0,1,69,91,0
2705,Siswa 2705,81,90,7,2,1,73,65,0
2706,Siswa 2706,53,87,2,1,10,84,87,1
2707,Siswa 2707,82,88,1,6,5,58,56,1
2708,Siswa 2708,96,85,5,6,4,65,91,0
2709,Siswa 2709,52,83,6,5,6,57,74,1
2710,Siswa 2710,40,84,7,2,7,60,97,1
2711,Siswa 2711,81,82,1,2,15,74,74,1
2712,Siswa 2712,60,75,7,4,14,40,66,1
2713,Siswa 2713,67,79,3,4,14,94,43,1
2714,Siswa 2714,89,85,2,8,5,60,82,0
2715,Siswa 2715,61,96,4,0,0,85,90,0
2716,Siswa 2716,76,82,6,2,10,63,48,1
2717,Siswa 2717,82,91,0,0,9,91,95,1
2718,Siswa 2718,71,84,3,8,5,48,78,0
2719,Siswa 2719,42,79,2,8,11,53,78,1
2720,Siswa 2720,97,77,4,6,13,75,80,1
2721,Siswa 2721,78,89,0,8,3,99,66,0
2722,Siswa 2722,67,75,7,5,13,42,81,1
2723,Siswa 2723,64,82,7,8,3,53,56,1
2724,Siswa 2724,61,82,5,1,12,74,60,1
2725,Siswa 2725,56,84,5,6,5,69,91,0
2726,Siswa 2726,58,90,7,3,0,50,61,1
2727,Siswa 2727,56,91,8,1,0,40,68,1
2728,Siswa 2728,84,98,1,1,0,53,72,0
2729,Siswa 2729,100,77,7,2,14,75,41,1
2730,Siswa 2730,80,80,6,6,8,80,66,0
2731,Siswa 2731,67,89,3,6,2,52,40,1
2732,Siswa 2732,75,74,7,8,11,72,41,1
2733,Siswa 2733,93,86,6,0,8,92,75,0
2734,Siswa 2734,43,77,7,8,8,66,60,1
2735,Siswa 2735,79,74,5,8,13,67,67,1
2736,Siswa 2736,57,83,0,5,12,97,94,1
2737,Siswa 2737,57,96,0,4,0,80,86,1
2738,Siswa 2738,76,78,0,7,15,63,95,1
2739,Siswa 2739,65,83,1,5,11,61,75,1
2740,Siswa 2740,53,90,3,3,4,68,54,1
2741,Siswa 2741,59,92,4,2,2,77,84,1
2742,Siswa 2742,48,87,0,3,10,67,91,0
2743,Siswa 2743,59,90,7,0,3,43,67,1
2744,Siswa 2744,61,85,1,7,7,42,90,1
2745,Siswa 2745,88,75,8,8,9,57,74,0
2746,Siswa 2746,71,80,2,3,15,48,95,1
2747,Siswa 2747,50,94,2,3,1,80,64,1
2748,Siswa 2748,96,79,1,6,14,63,62,1
2749,Siswa 2749,56,90,1,1,8,77,40,1
2750,Siswa 2750,44,79,1,6,14,79,85,1
2751,Siswa 2751,83,83,3,7,7,62,90,0
2752,Siswa 2752,76,84,4,6,6,100,67,0
2753,Siswa 2753,93,80,7,2,11,40,97,1
2754,Siswa 2754,53,86,4,8,2,71,68,1
2755,Siswa 2755,52,89,1,2,8,66,79,1
2756,Siswa 2756,67,80,5,7,8,79,76,1
2757,Siswa 2757,92,76,5,6,13,74,51,1
2758,Siswa 2758,54,86,4,4,6,92,53,1
2759,Siswa 2759,84,90,5,2,3,79,79,0
2760,Siswa 2760,85,73,6,7,14,86,66,1
2761,Siswa 2761,64,88,5,7,0,72,57,1
2762,Siswa 2762,92,93,2,4,1,67,86,0
2763,Siswa 2763,79,76,8,6,10,59,53,1
2764,Siswa 2764,63,91,0,1,8,76,54,0
2765,Siswa 2765,90,89,7,4,0,48,61,0
2766,Siswa 2766,53,76,7,3,14,72,74,1
2767,Siswa 2767,60,78,2,7,13,49,93,1
2768,Siswa 2768,59,87,0,4,9,87,80,1
2769,Siswa 2769,51,87,0,3,10,47,79,1
2770,Siswa 2770,51,85,1,0,14,67,69,1
2771,Siswa 2771,64,82,0,5,13,64,93,1
2772,Siswa 2772,42,87,4,4,5,40,79,1
2773,Siswa 2773,50,77,5,5,13,73,89,1
2774,Siswa 2774,45,79,7,8,6,79,74,1
2775,Siswa 2775,72,84,7,7,2,100,93,1
2776,Siswa 2776,81,82,0,8,10,91,92,0
2777,Siswa 2777,64,85,2,7,6,98,55,1
2778,Siswa 2778,53,83,0,6,11,56,45,1
2779,Siswa 2779,97,82,4,1,13,87,81,1
2780,Siswa 2780,46,82,1,7,10,78,52,1
2781,Siswa 2781,54,88,5,6,1,96,91,1
2782,Siswa 2782,49,84,8,3,5,50,83,1
2783,Siswa 2783,85,77,6,3,14,96,55,1
2784,Siswa 2784,59,73,8,8,11,51,84,1
2785,Siswa 2785,74,81,4,0,15,43,89,1
2786,Siswa 2786,60,81,7,2,10,96,80,1
2787,Siswa 2787,49,74,4,7,15,98,91,1
2788,Siswa 2788,99,82,5,2,11,79,59,1
2789,Siswa 2789,41,86,3,5,6,97,67,1
2790,Siswa 2790,42,82,8,6,4,88,46,1
2791,Siswa 2791,82,78,6,6,10,52,83,1
2792,Siswa 2792,74,75,8,3,14,41,72,1
2793,Siswa 2793,71,100,0,0,0,97,69,0
2794,Siswa 2794,97,82,5,8,5,91,79,0
2795,Siswa 2795,95,91,1,2,6,87,100,0
2796,Siswa 2796,58,91,6,1,2,62,84,1
2797,Siswa 2797,71,77,5,4,14,62,94,1
2798,Siswa 2798,93,76,7,4,13,62,96,1
2799,Siswa 2799,92,87,4,7,2,97,75,0
2800,Siswa 2800,55,84,3,6,7,85,40,1
2801,Siswa 2801,90,80,3,5,12,63,78,1
2802,Siswa 2802,49,92,0,7,1,61,90,1
2803,Siswa 2803,66,80,0,8,12,94,55,1
2804,Siswa 2804,43,83,7,7,3,84,56,1
2805,Siswa 2805,94,82,1,3,14,94,83,1
2806,Siswa 2806,55,84,3,7,6,96,51,1
2807,Siswa 2807,83,81,5,2,12,91,92,1
2808,Siswa 2808,48,92,1,5,2,99,91,1
2809,Siswa 2809,58,91,7,2,0,85,77,1
2810,Siswa 2810,59,84,1,1,14,67,91,1
2811,Siswa 2811,61,92,5,1,2,66,74,0
2812,Siswa 2812,81,83,4,1,12,65,67,1
2813,Siswa 2813,64,89,0,0,11,61,44,1
2814,Siswa 2814,47,75,5,8,12,94,81,1
2815,Siswa 2815,43,78,8,8,6,73,49,1
2816,Siswa 2816,67,90,5,4,1,42,66,1
2817,Siswa 2817,59,90,2,3,5,60,50,1
2818,Siswa 2818,54,89,4,6,1,57,96,1
2819,Siswa 2819,75,77,7,3,13,54,76,1
2820,Siswa 2820,82,84,8,8,0,63,83,0
2821,Siswa 2821,100,75,7,7,11,83,64,1
2822,Siswa 2822,61,90,6,3,1,79,73,1
2823,Siswa 2823,79,78,8,2,12,99,65,1
2824,Siswa 2824,61,90,3,7,0,55,68,1
2825,Siswa 2825,88,86,1,2,11,41,90,1
2826,Siswa 2826,43,80,4,5,11,52,60,1
2827,Siswa 2827,85,79,2,8,11,85,72,1
2828,Siswa 2828,82,90,0,7,3,89,52,0
2829,Siswa 2829,66,86,8,5,1,87,46,1
2830,Siswa 2830,55,80,2,4,14,73,58,1
2831,Siswa 2831,100,95,0,1,4,71,82,0
2832,Siswa 2832,87,79,6,2,13,98,71,1
2833,Siswa 2833,69,85,5,6,4,40,93,1
2834,Siswa 2834,71,87,0,3,10,87,96,0
2835,Siswa 2835,52,76,3,7,14,68,83,1
2836,Siswa 2836,58,93,1,0,6,68,47,1
2837,Siswa 2837,75,79,4,5,12,91,60,1
2838,Siswa 2838,48,84,8,3,5,96,63,1
2839,Siswa 2839,69,79,2,8,11,88,42,1
2840,Siswa 2840,70,91,2,3,4,42,85,0
2841,Siswa 2841,79,92,1,5,2,89,99,0
2842,Siswa 2842,98,82,4,2,12,41,49,1
2843,Siswa 2843,49,89,5,3,3,77,57,1
2844,Siswa 2844,97,79,6,7,8,99,66,1
2845,Siswa 2845,78,77,7,5,11,87,64,1
2846,Siswa 2846,70,74,8,8,10,58,53,1
2847,Siswa 2847,44,95,1,0,4,56,78,1
2848,Siswa 2848,69,82,4,7,7,96,92,1
2849,Siswa 2849,41,81,2,4,13,74,90,1
2850,Siswa 2850,96,75,7,4,14,80,58,1
2851,Siswa 2851,75,89,2,8,1,43,82,0
2852,Siswa 2852,78,76,8,3,13,57,69,1
2853,Siswa 2853,69,70,8,7,15,68,52,1
2854,Siswa 2854,71,93,7,0,0,46,81,0
2855,Siswa 2855,49,76,6,5,13,99,89,1
2856,Siswa 2856,69,77,4,5,14,50,94,1
2857,Siswa 2857,49,92,2,0,6,77,70,1
2858,Siswa 2858,67,96,0,3,1,91,70,0
2859,Siswa 2859,66,75,7,3,15,65,73,1
2860,Siswa 2860,84,87,0,6,7,49,94,1
2861,Siswa 2861,55,91,2,3,4,80,68,1
2862,Siswa 2862,47,75,7,6,12,80,55,1
2863,Siswa 2863,72,76,6,5,13,74,58,1
2864,Siswa 2864,79,76,6,3,15,58,67,1
2865,Siswa 2865,41,76,7,8,9,63,55,1
2866,Siswa 2866,61,76,5,5,14,91,54,1
2867,Siswa 2867,62,89,2,2,7,64,47,1
2868,Siswa 2868,44,96,4,0,0,95,52,1
2869,Siswa 2869,42,75,4,8,13,93,48,1
2870,Siswa 2870,75,72,8,6,14,97,78,1
2871,Siswa 2871,60,87,7,2,4,52,51,1
2872,Siswa 2872,57,78,8,4,10,79,86,1
2873,Siswa 2873,49,90,7,1,2,64,44,1
2874,Siswa 2874,43,95,4,1,0,68,53,1
2875,Siswa 2875,84,93,0,2,5,59,91,0
2876,Siswa 2876,43,87,4,8,1,97,43,1
2877,Siswa 2877,76,81,5,0,14,85,50,1
2878,Siswa 2878,94,85,0,8,7,82,96,0
2879,Siswa 2879,94,84,4,7,5,82,45,0
2880,Siswa 2880,65,79,3,5,13,56,100,1
2881,Siswa 2881,61,81,1,3,15,50,55,1
2882,Siswa 2882,100,89,3,8,0,94,51,0
2883,Siswa 2883,44,81,5,2,12,85,49,1
2884,Siswa 2884,42,95,1,2,2,89,67,1
2885,Siswa 2885,81,82,7,4,7,47,55,1
2886,Siswa 2886,44,79,7,6,8,92,97,1
2887,Siswa 2887,53,93,6,1,0,49,94,1
2888,Siswa 2888,42,85,6,5,4,86,53,1
2889,Siswa 2889,94,80,6,4,10,80,41,1
2890,Siswa 2890,68,81,7,2,10,48,69,1
2891,Siswa 2891,47,84,0,8,8,89,45,1
2892,Siswa 2892,89,79,1,5,15,47,76,1
2893,Siswa 2893,91,86,3,0,11,79,51,1
2894,Siswa 2894,99,82,1,7,10,65,96,0
2895,Siswa 2895,50,89,3,1,7,96,63,1
2896,Siswa 2896,86,92,5,1,2,43,69,0
2897,Siswa 2897,86,86,2,0,12,82,72,1
2898,Siswa 2898,65,87,8,1,4,94,45,1
2899,Siswa 2899,88,88,2,3,7,99,90,0
2900,Siswa 2900,94,91,1,1,7,67,87,0
2901,Siswa 2901,57,76,4,7,13,72,67,1
2902,Siswa 2902,42,75,8,5,12,63,55,1
2903,Siswa 2903,94,87,3,2,8,63,81,0
2904,Siswa 2904,57,75,3,7,15,95,67,1
2905,Siswa 2905,54,85,6,6,3,87,80,1
2906,Siswa 2906,46,75,7,7,11,65,48,1
2907,Siswa 2907,59,87,5,8,0,61,44,0
2908,Siswa 2908,83,87,8,1,4,52,84,0
2909,Siswa 2909,45,85,1,6,8,82,57,1
2910,Siswa 2910,75,91,1,0,8,93,91,0
2911,Siswa 2911,100,79,1,6,14,74,54,1
2912,Siswa 2912,55,87,3,3,7,91,65,1
2913,Siswa 2913,44,86,2,0,12,61,72,1
2914,Siswa 2914,51,85,6,4,5,63,84,1
2915,Siswa 2915,57,86,6,1,7,59,50,1
2916,Siswa 2916,95,87,8,4,1,89,81,0
2917,Siswa 2917,73,76,7,8,9,78,54,1
2918,Siswa 2918,41,84,2,6,8,76,47,1
2919,Siswa 2919,52,84,7,0,9,47,83,0
2920,Siswa 2920,43,79,7,4,10,49,92,0
2921,Siswa 2921,61,77,6,4,13,73,55,1
2922,Siswa 2922,51,89,7,4,0,80,57,1
2923,Siswa 2923,80,89,0,6,5,80,79,0
2924,Siswa 2924,41,94,2,2,2,63,73,1
2925,Siswa 2925,82,79,3,4,14,71,54,1
2926,Siswa 2926,72,80,8,4,8,57,97,1
2927,Siswa 2927,66,88,8,4,0,54,64,1
2928,Siswa 2928,98,92,5,0,3,90,46,0
2929,Siswa 2929,96,92,0,7,1,95,78,0
2930,Siswa 2930,41,79,2,7,12,97,57,1
2931,Siswa 2931,40,88,1,5,6,69,58,1
2932,Siswa 2932,69,77,7,2,14,60,57,1
2933,Siswa 2933,69,84,0,1,15,41,98,1
2934,Siswa 2934,74,88,7,3,2,87,96,0
2935,Siswa 2935,54,83,8,1,8,72,64,1
2936,Siswa 2936,85,84,1,7,8,61,94,0
2937,Siswa 2937,70,81,1,4,14,58,86,1
2938,Siswa 2938,92,81,8,3,8,87,62,0
2939,Siswa 2939,42,80,6,8,6,94,87,1
2940,Siswa 2940,61,82,4,4,10,72,40,1
2941,Siswa 2941,48,95,5,0,0,70,100,1
2942,Siswa 2942,47,88,0,2,10,91,52,1
2943,Siswa 2943,48,80,4,8,8,97,80,1
2944,Siswa 2944,47,79,6,3,12,56,58,1
2945,Siswa 2945,83,82,4,0,14,78,67,1
2946,Siswa 2946,48,83,4,2,11,71,48,1
2947,Siswa 2947,100,82,5,1,12,59,96,1
2948,Siswa 2948,50,94,1,0,5,98,98,1
2949,Siswa 2949,77,90,2,1,7,94,46,1
2950,Siswa 2950,46,89,2,1,8,60,45,1
2951,Siswa 2951,76,90,3,4,3,81,50,0
2952,Siswa 2952,72,85,7,4,4,56,52,1
2953,Siswa 2953,40,77,6,2,15,76,74,1
2954,Siswa 2954,93,87,1,7,5,69,53,0
2955,Siswa 2955,75,84,4,2,10,52,78,1
2956,Siswa 2956,87,85,3,3,9,55,44,1
2957,Siswa 2957,88,85,1,3,11,83,75,1
2958,Siswa 2958,57,77,5,7,11,92,93,1
2959,Siswa 2959,64,95,1,1,3,43,68,1
2960,Siswa 2960,63,95,1,2,2,96,40,1
2961,Siswa 2961,40,83,6,4,7,72,75,1
2962,Siswa 2962,85,87,3,8,2,46,88,0
2963,Siswa 2963,96,92,1,4,3,43,73,0
2964,Siswa 2964,92,90,2,6,2,64,50,0
2965,Siswa 2965,61,77,3,6,14,59,76,1
2966,Siswa 2966,97,84,1,3,12,94,65,1
2967,Siswa 2967,74,85,4,6,5,50,50,1
2968,Siswa 2968,66,91,4,4,1,48,76,1
2969,Siswa 2969,57,87,7,3,3,86,66,1
2970,Siswa 2970,73,87,3,7,3,59,53,1
2971,Siswa 2971,78,94,3,0,3,46,96,0
2972,Siswa 2972,93,76,8,6,10,87,60,1
2973,Siswa 2973,44,86,6,7,1,92,40,1
2974,Siswa 2974,54,97,1,0,2,72,50,1
2975,Siswa 2975,50,88,1,1,10,68,76,1
2976,Siswa 2976,80,89,1,0,10,89,93,0
2977,Siswa 2977,47,81,2,2,15,54,85,1
2978,Siswa 2978,42,87,4,0,9,60,67,1
2979,Siswa 2979,52,91,3,0,6,93,81,1
2980,Siswa 2980,78,84,0,6,10,83,40,1
2981,Siswa 2981,79,89,6,1,4,62,94,0
2982,Siswa 2982,93,94,5,1,0,46,61,0
2983,Siswa 2983,58,82,3,5,10,67,89,1
2984,Siswa 2984,78,85,7,0,8,51,78,1
2985,Siswa 2985,72,91,0,4,5,49,48,1
2986,Siswa 2986,77,87,3,2,8,66,95,0
2987,Siswa 2987,94,88,0,7,5,74,48,0
2988,Siswa 2988,85,81,2,3,14,41,86,1
2989,Siswa 2989,55,87,6,2,5,97,81,1
2990,Siswa 2990,45,82,1,3,14,95,70,1
2991,Siswa 2991,53,77,2,7,14,53,86,0
2992,Siswa 2992,40,78,5,2,15,91,66,1
2993,Siswa 2993,82,80,7,8,5,53,84,0
2994,Siswa 2994,95,83,3,2,12,52,59,1
2995,Siswa 2995,40,78,2,6,14,57,40,1
2996,Siswa 2996,77,85,6,0,9,63,50,1
2997,Siswa 2997,100,80,0,8,12,72,86,1
2998,Siswa 2998,54,81,1,8,10,66,91,1
2999,Siswa 2999,56,86,6,4,4,60,49,1
3000,Siswa 3000,85,84,5,0,11,66,40,1
